Lambda,Alpha,Dimension,m,k,ACC,NMI,Purity,Fscore,Precision,Recall,AR,Entropy
0.1,1e-05,7,7,3,63.0952380952381,51.9775899415563,65.0952380952381,49.3639240534601,48.1613779978584,50.6436781609195,40.961422947227,135.772151479624
0.1,0.0001,7,7,3,63.1904761904762,52.0905868969538,65.1904761904762,49.4572903633701,48.2402496303872,50.752052545156,41.0671519513069,135.465682821853
0.1,0.001,7,7,3,63.8571428571429,52.3631069634569,65.6666666666667,50.0642863814997,48.8237087288355,51.3825944170772,41.7716571309843,134.715656646593
0.1,0.01,7,7,3,65.1428571428571,53.1710482637365,66.7619047619048,51.1812685244637,49.8189788018759,52.6272577996716,43.0629254049665,132.53940941767
0.1,0.1,7,7,3,64.4285714285714,53.759393543259,66.2380952380952,51.0757130261931,48.9378362134019,53.431855500821,42.8056160687392,131.593955534803
0.1,1,7,7,3,63.2380952380952,51.8222279130443,65.2857142857143,48.7974698493147,46.4871298799547,51.3990147783251,40.0557431879121,137.201381808042
0.1,10,7,7,3,64.9047619047619,54.5697096721705,67,50.8937610496844,47.2198226424245,55.431855500821,42.2101949417551,131.114061790872
1,1e-05,7,7,3,66.2380952380952,52.8948834082917,67.3809523809524,51.0341751755131,49.1159174264497,53.1559934318555,42.7896546574712,133.838156481905
1,0.0001,7,7,3,66.2380952380952,52.8955766425344,67.3809523809524,51.05324865101,49.1209678137647,53.1888341543514,42.8082842278754,133.848481772303
1,0.001,7,7,3,65.8571428571429,52.1017664816285,66.8571428571428,50.6038140971304,48.8046921546455,52.5779967159277,42.304315030601,135.950142640073
1,0.01,7,7,3,68.9523809523809,55.8204385418233,69.8571428571428,54.0995021339769,52.1755737447268,56.2036124794745,46.3941782142735,125.591969797641
1,0.1,7,7,3,66.9047619047619,55.0236818040889,67.9047619047619,52.409866680336,50.547671659419,54.4663382594417,44.4153461839781,127.744994477371
1,1,7,7,3,67.4285714285714,55.0226390191196,68.7619047619048,52.290317439471,50.3549602882156,54.4105090311987,44.268719885305,127.845511409591
1,10,7,7,3,67.9523809523809,55.4656907205354,68.952380952381,52.5021245194263,49.4793618595363,55.9671592775041,44.2979207913309,127.790168759885
10,1e-05,7,7,3,65.2857142857143,53.7644104031511,67.0476190476191,51.1594992595445,49.2177991526439,53.2939244663383,42.9080562575509,131.323443757459
10,0.0001,7,7,3,65.3809523809524,53.8313526032708,67.0952380952381,51.2531015589564,49.3611395181223,53.3300492610837,43.027747394033,131.091260633324
10,0.001,7,7,3,66.8095238095238,55.2839088716018,68.2857142857143,52.6758979849786,50.9217625569818,54.5878489326765,44.7267418989725,126.916560938604
10,0.01,7,7,3,66,53.4603329800708,67.0952380952381,51.1811812411316,49.8734669918079,52.5714285714286,43.0719504294682,131.67502722496
10,0.1,7,7,3,62.6666666666667,52.9969030303846,65.4285714285714,49.8994970596499,47.881506619334,52.1247947454844,41.4216270501981,133.569405575831
10,1,7,7,3,66.5238095238095,54.9580558785278,68.3809523809524,51.6251224841179,48.920690474503,54.7192118226601,43.3094105097766,128.768875102118
10,10,7,7,3,68.3809523809524,56.8593948769421,69.4761904761905,53.2562661366998,49.5504486248944,57.688013136289,45.0724184977004,124.563169526225
100,1e-05,7,7,3,65.2380952380952,53.1946201834017,66.8095238095238,50.946947159333,49.3031644066176,52.7323481116585,42.7353669772516,132.708645057532
100,0.0001,7,7,3,65.2380952380952,53.147479022657,66.8095238095238,50.9598754748905,49.3278477642043,52.7323481116585,42.7521875398421,132.830191909503
100,0.001,7,7,3,65.2380952380952,53.2312340310064,66.8571428571429,50.9585634556406,49.2400668582829,52.8440065681445,42.7386122094236,132.697476558077
100,0.01,7,7,3,66.7619047619048,55.2691938589386,68.2857142857143,52.9875535586105,51.503965680381,54.5747126436782,45.1566657929848,126.769006207282
100,0.1,7,7,3,66.4285714285714,54.5689557552816,67.8571428571429,51.8738035634611,50.0977047513711,53.8916256157635,43.754937697683,128.987865763805
100,1,7,7,3,66.5238095238095,54.0421824630899,67.9523809523809,51.2334332842298,48.8447299271342,53.9211822660099,42.9051515927553,131.027670423265
100,10,7,7,3,66.3333333333333,54.3526352888211,67.0476190476191,51.2636798444999,47.313912700975,56.0788177339901,42.5862577589739,131.784253705165
1000,1e-05,7,7,3,65.1428571428571,52.9817745232471,66.5714285714286,51.0576605976561,48.8801658718649,53.5073891625616,42.7608300453463,133.742488639261
1000,0.0001,7,7,3,64.7619047619048,53.1775938647954,66.5238095238095,51.0621535808978,48.8703719660349,53.5369458128079,42.7698564785286,133.212415912357
1000,0.001,7,7,3,64.8095238095238,53.2530598364786,66.4761904761905,51.0137278420367,48.5829143056712,53.799671592775,42.6606360655771,133.210394124277
1000,0.01,7,7,3,67.0476190476191,55.5236729534064,68.6190476190476,53.1753861312162,51.1422218472514,55.4154351395731,45.2816042733142,126.531928099624
1000,0.1,7,7,3,69.9523809523809,57.369472372465,70.8571428571429,55.1994451951598,53.3407176935418,57.2151067323481,47.6851991850523,121.177554232752
1000,1,7,7,3,66.8095238095238,52.908453180478,67.8571428571429,51.0587596695952,49.0042573176148,53.3891625615764,42.7852106422666,134.0238555241
1000,10,7,7,3,60.4285714285714,49.8465190185471,61.4285714285714,47.6015407597414,42.8722262087126,53.6781609195402,38.0157632241467,145.513750479254
10000,1e-05,7,7,3,62.6666666666667,48.4151392156246,63.2857142857143,47.5762174983361,44.4502667844421,51.2348111658456,38.4306307262638,147.734072415487
10000,0.0001,7,7,3,62.6190476190476,48.3603082942014,63.2380952380952,47.8408660792003,44.8458469001435,51.3169129720854,38.7729317355722,147.768121568422
10000,0.001,7,7,3,63.047619047619,47.8785002913422,63.1904761904762,47.5001144934944,44.5986559492448,50.8899835796388,38.4027578482893,148.942442105855
10000,0.01,7,7,3,62.3333333333333,48.380334766645,62.8095238095238,47.9905230530568,44.7095552443219,51.8587848932677,38.871913590426,147.949196563495
10000,0.1,7,7,3,58.9047619047619,46.8313102068747,59.4285714285714,46.6167435857666,42.0816357407337,52.3711001642036,36.8891781014619,153.713443479309
10000,1,7,7,3,58.4285714285714,47.091447228574,59.1904761904762,47.2436619215768,42.1909049577385,53.8752052545156,37.5178002329081,153.698833023928
10000,10,7,7,3,53.0952380952381,44.1554226961186,54.1428571428571,44.0636622726371,38.2024759805789,52.3021346469622,33.3431170872175,162.991754086977
0.1,1e-05,14,14,3,60.7142857142857,48.6142354149154,61.7619047619048,46.648418169781,44.4951027290553,49.1724137931034,37.5332253735482,146.100902640811
0.1,0.0001,14,14,3,59.8095238095238,49.1888563749644,61.0952380952381,46.7786030143541,44.3239982498807,49.7044334975369,37.6112982654438,144.932881040771
0.1,0.001,14,14,3,60.4285714285714,48.4755550457106,61.6190476190476,46.2015636369339,44.3308968852176,48.3809523809524,37.0913189365762,146.268394633213
0.1,0.01,14,14,3,60.3333333333333,48.5396695101401,61.5238095238095,46.3196897174698,44.4723598400825,48.3743842364532,37.2112896120238,145.936679718151
0.1,0.1,14,14,3,63.4761904761905,52.9326368589374,65.5714285714286,49.5200058797181,46.8722012797155,52.5090311986864,40.8454919383264,134.387519816415
0.1,1,14,14,3,55.7619047619048,46.488927196927,57.5238095238095,42.5926741535399,39.0079856384844,47.0410509031199,32.2855691401381,153.63704948435
0.1,10,14,14,3,53.7619047619048,45.0793185418763,55.5714285714286,40.3220970452845,33.1827367365612,52.4532019704434,27.8860672061667,162.768568444247
1,1e-05,14,14,3,59.2380952380952,48.3419611134068,61.2857142857143,45.7418686211985,43.4490522912715,48.4564860426929,36.3927794408602,146.996650470636
1,0.0001,14,14,3,59.2380952380952,48.2197514185189,61.2857142857143,45.7215087770689,43.4363471166326,48.4269293924466,36.3703739182604,147.328655800007
1,0.001,14,14,3,59.2857142857143,48.3081060694775,61.0952380952381,45.5928236707422,43.3980118240052,48.1609195402299,36.2723755909668,147.028785239629
1,0.01,14,14,3,59.0952380952381,48.491771076666,60.9523809523809,45.5247439110731,42.8956538550089,48.6830870279146,36.0421385996783,146.933138330157
1,0.1,14,14,3,65.4285714285714,55.7604729877965,67.5238095238095,52.1438751656509,48.8909549443127,55.9737274220033,43.7845216441952,127.030158905597
1,1,14,14,3,65.0952380952381,55.826690842703,66.3809523809524,51.1813088141297,47.3951080016059,55.7963875205255,42.5080624714758,127.66950453871
1,10,14,14,3,59.5714285714286,52.6002139591575,60.6666666666667,47.3471553455469,40.0971705720398,58.0886699507389,36.9572347292054,141.508360666615
10,1e-05,14,14,3,56.1428571428571,46.5775168846461,58.2857142857143,42.7039546521053,39.6347853343536,46.4334975369458,32.5992768181607,152.673760440664
10,0.0001,14,14,3,59.1904761904762,49.0511529549661,60.5714285714286,45.0745426934405,41.6553988083812,49.3924466338259,35.3042583777493,146.1002341041
10,0.001,14,14,3,56.2857142857143,47.2142797213859,58.8095238095238,43.4071363181157,40.1519025039305,47.4712643678161,33.3598631105052,151.320117477318
10,0.01,14,14,3,59.7142857142857,50.3781305143828,61.7619047619048,46.9608095514496,43.2458163857405,51.6847290640394,37.548967556947,143.030199682624
10,0.1,14,14,3,62.0952380952381,54.1047007020698,63.8095238095238,49.7603470135991,45.7504537772016,54.9064039408867,40.7618564816096,132.729226291955
10,1,14,14,3,64.3333333333333,54.4357441547129,66,49.8454498177411,45.4746137866444,55.4811165845649,40.7803812897794,132.458486523595
10,10,14,14,3,59,51.5901566449982,60.1904761904762,45.1059144799485,37.336809877585,57.3628899835796,33.9917365059499,145.293118197172
100,1e-05,14,14,3,55.5238095238095,45.8021372444653,58.1428571428571,42.9391288156175,39.8477470074226,46.6666666666667,32.8907702227211,155.169853940835
100,0.0001,14,14,3,57.6666666666667,46.7398763338368,59.8571428571429,44.1862659450287,41.1541444164383,47.8456486042693,34.3904464043053,152.377136607363
100,0.001,14,14,3,59.5238095238095,48.7216778676571,62.0476190476191,46.4929652905864,43.7176660315449,49.8620689655172,37.1972872804983,146.529925782509
100,0.01,14,14,3,59.3809523809524,48.7839602821545,60.7142857142857,45.9096014073227,42.9017561885659,49.5697865353038,36.4002908424863,146.62394717535
100,0.1,14,14,3,62.1428571428571,53.9807304307499,64.6666666666667,50.2799591891411,46.2628276410833,55.3694581280788,41.4049009055371,132.884377146721
100,1,14,14,3,60.2380952380953,49.4245790715773,61.6190476190476,45.8847785845252,41.5209946246102,51.5336617405583,36.046958667808,146.21883195973
100,10,14,14,3,54.7142857142857,46.9330934477034,56.2380952380952,41.4265593164766,35.194829709645,51.0509031198686,29.9804954733715,156.656156307447
1000,1e-05,14,14,3,57.4285714285714,46.1836533926566,58.4761904761905,43.5631102668772,40.4959371358567,47.2446633825944,33.6691586990859,154.069412951316
1000,0.0001,14,14,3,55.4285714285714,44.7163518314856,56.7142857142857,41.7289277409793,38.7092761875322,45.3497536945813,31.5111955975891,158.111215789394
1000,0.001,14,14,3,55.7142857142857,46.5046592018922,58.0476190476191,43.4675270973485,39.6635808347445,48.1215106732348,33.3390309824422,153.920432734861
1000,0.01,14,14,3,57.6190476190476,47.7456247414662,59.3809523809524,44.6518673435938,41.0330571761916,49.1067323481117,34.8005936287732,150.074248544911
1000,0.1,14,14,3,60,50.3928288136857,62.0952380952381,46.7824547113491,43.2348690910697,51.1986863711002,37.3552436665603,142.739731712315
1000,1,14,14,3,59.1904761904762,48.4159487928911,60.9047619047619,45.4937223190355,40.9266539572225,51.5894909688013,35.4278279094069,149.54669847849
1000,10,14,14,3,50.6190476190476,41.24812734952,51.6666666666667,40.1078834124124,34.0993243919384,49.1264367816092,28.264396664651,171.261089529907
10000,1e-05,14,14,3,55.9523809523809,45.7067962973627,57.047619047619,44.1031178235666,39.8082004483868,49.7536945812808,33.8780470705588,157.142859170503
10000,0.0001,14,14,3,56.2857142857143,46.1530987408857,57.8571428571428,44.5314959705009,40.162991261353,50.2824302134647,34.373643534942,155.895138388736
10000,0.001,14,14,3,55.7619047619048,44.9635621422115,57.4761904761905,43.3852950344388,39.4978612309784,48.2824302134647,33.1746819565332,158.431017043895
10000,0.01,14,14,3,55.1428571428571,42.449505713114,56.3809523809524,41.9770699290937,38.3801860142814,46.423645320197,31.5471430080162,164.931099116696
10000,0.1,14,14,3,52.9047619047619,41.8108295404012,54.2380952380952,40.9123438795857,36.3252987901747,47.320197044335,29.7940657370098,167.91867519895
10000,1,14,14,3,52.6190476190476,42.8769884936444,53.6190476190476,42.14420246299,36.0092249007659,51.6420361247947,30.7070854665982,166.97044416564
10000,10,14,14,3,46.2857142857143,35.9174673848862,47.6190476190476,37.1841050058981,30.9873233121595,48.2101806239737,24.0960492836783,186.447637389029
0.1,1e-05,21,21,3,56.5238095238095,45.2065886813446,58.1428571428571,42.626654939417,37.7664856564369,49.0706075533662,31.9928735015224,158.923635539682
0.1,0.0001,21,21,3,57.0476190476191,45.8714871000084,58.3333333333333,42.9709656803013,38.0582074092066,49.4712643678161,32.4058259351563,157.125268690169
0.1,0.001,21,21,3,55.9047619047619,44.7049293049245,57.1428571428571,42.0902493309514,37.2650525747656,48.4827586206897,31.3756470862457,160.231278736035
0.1,0.01,21,21,3,55.3333333333333,44.9885615200796,57.0476190476191,42.0030549907104,36.4959409325311,49.6026272577997,30.9921531890234,159.870295480452
0.1,0.1,21,21,3,57.0476190476191,47.0567128105283,58.8095238095238,42.9193190008742,38.267889753501,49.1855500821018,32.2599721001623,153.129930914682
0.1,1,21,21,3,54.9523809523809,46.2412022554734,56.8571428571429,41.6063144027109,35.113816634706,51.8029556650246,29.8759836662297,157.898147498477
0.1,10,21,21,3,47.047619047619,38.1771032739805,48.7619047619048,34.1162246076605,26.4419403193805,49.7733990147783,19.4230779221542,183.623875524268
1,1e-05,21,21,3,54.1904761904762,45.4310258169448,56.2380952380952,42.7523315063921,36.6410806542758,51.6486042692939,31.6785876071528,160.260813955648
1,0.0001,21,21,3,52.5714285714286,44.265621295219,54.9047619047619,41.7263320423875,35.6768087921998,50.6272577996716,30.3776420914217,163.314696265912
1,0.001,21,21,3,52.6666666666667,45.1005260889168,55.3333333333333,41.9263469780099,35.6603090342207,51.1625615763547,30.5545354266912,161.122021586564
1,0.01,21,21,3,56.6666666666667,47.5531384780345,58.4285714285714,44.5333219889997,38.6580754031325,52.9293924466338,33.9148091508978,153.727582685183
1,0.1,21,21,3,58.4285714285714,51.292555138297,60.952380952381,46.9133781347,40.6649510331207,56.2068965517241,36.6185707158251,143.684558932758
1,1,21,21,3,59.9047619047619,51.496796279968,62.0952380952381,47.592300871551,41.0870549953125,56.8866995073892,37.4779566164332,143.310062228837
1,10,21,21,3,48.6666666666667,40.9775350127492,49.9523809523809,36.8539759051834,28.6303438698667,52.7389162561576,22.9538010331431,176.495263603255
10,1e-05,21,21,3,52.5714285714286,42.3549796677056,54.4285714285714,40.3067744020014,34.6848214266483,48.4006568144499,28.7473101708332,168.133285511267
10,0.0001,21,21,3,52.2380952380952,41.6439861077623,53.7142857142857,39.6329229382177,34.1310377662893,47.5172413793103,27.9439657012518,169.962302677577
10,0.001,21,21,3,54.0952380952381,42.9240659680113,56.2380952380952,41.0184475676631,35.5767427998964,48.7126436781609,29.7089043618643,166.296595879809
10,0.01,21,21,3,52.952380952381,42.0096641503987,54.8571428571429,40.0409117736647,34.5338110971845,47.8062397372742,28.5029511361875,168.894913713183
10,0.1,21,21,3,54.5714285714286,48.2324063958927,57.1904761904762,42.2636281851549,34.41474143716,55.7668308702792,30.3764288686678,155.167896023183
10,1,21,21,3,54.8571428571429,45.6229739805126,57.2380952380953,41.3984252609425,35.3120484937029,50.9490968801314,29.7773968697365,159.355242079326
10,10,21,21,3,52.0476190476191,44.1693504468159,53.6190476190476,39.7789631485843,32.7120980613818,51.1527093596059,27.4431068601762,165.228899388498
100,1e-05,21,21,3,52.2857142857143,41.6004486151488,53.5714285714286,39.5101347818655,33.7427223571484,47.8686371100164,27.710888471045,170.601303266629
100,0.0001,21,21,3,51.7142857142857,41.5715309944809,53.1428571428571,39.2603795635543,33.5000573069515,47.5829228243021,27.4224278607997,170.723654519453
100,0.001,21,21,3,53.1428571428571,43.0945200083642,54.6190476190476,41.4528389859106,35.6062782506928,49.7733990147783,30.0904284443341,166.373424722244
100,0.01,21,21,3,53.8571428571429,43.9529598355638,55.9523809523809,41.4653953800338,36.3174646692135,48.6108374384236,30.3817546435496,163.13783915474
100,0.1,21,21,3,55.0952380952381,47.9040501498246,57.5714285714286,44.4041985484351,38.3301238397149,53.0837438423645,33.7576066168177,153.337794662332
100,1,21,21,3,54.2857142857143,43.4028398878336,55.9047619047619,39.9516579223909,34.5985629501868,47.7339901477832,28.4188202545259,164.820863106427
100,10,21,21,3,49.2857142857143,41.1227528262339,51.047619047619,37.924315943128,30.859045401686,49.9573070607553,25.0519269246838,173.840600087387
1000,1e-05,21,21,3,51.7142857142857,42.2925277662096,53.6190476190476,39.7202772595763,33.6254198855192,48.7881773399015,27.8924568438106,169.10993289983
1000,0.0001,21,21,3,49.7142857142857,40.1141246332841,51.6666666666667,37.7971348885616,32.2364611408486,46,25.7028184778773,174.654481929254
1000,0.001,21,21,3,52,41.0470238880667,53.3333333333333,39.4464711272711,34.2550657584107,46.8571428571429,27.9493061041131,171.359528091157
1000,0.01,21,21,3,50.0476190476191,39.0988146159051,51.7142857142857,37.3118326729573,32.3813239319302,44.2824302134647,25.3830678491453,176.52986451636
1000,0.1,21,21,3,50.6666666666667,41.2178038921401,52.6190476190476,37.9187277745174,32.1236867100002,46.8604269293925,25.6225557834695,171.159061692417
1000,1,21,21,3,49.3809523809524,39.7974316355824,51.9523809523809,37.3535375713508,31.3527175907568,47.4449917898194,24.7455755631208,176.070426954253
1000,10,21,21,3,45.9523809523809,36.03002261389,47.1904761904762,35.6104128268314,28.8475481698766,47.671592775041,21.9338171158095,187.471079606444
10000,1e-05,21,21,3,48.5238095238095,37.7051885644898,49.4761904761905,37.2510917125381,31.2968921156486,46.256157635468,24.8119732611931,182.271988673994
10000,0.0001,21,21,3,48.4285714285714,37.3931954015193,49.4285714285714,37.1299077853336,31.1893577922128,46.111658456486,24.6513572013037,183.082606565239
10000,0.001,21,21,3,48.2857142857143,38.6430028629582,50,37.3103923943984,31.3638700196045,46.2200328407225,24.8883149781358,179.110184380753
10000,0.01,21,21,3,47.5238095238095,35.6490781576447,48.6190476190476,35.2257681015735,29.3029692324979,44.2528735632184,22.2396567089273,186.995123908163
10000,0.1,21,21,3,45.3333333333333,34.4472746819787,47.1904761904762,34.694046998255,28.3469014474169,45.504105090312,21.1412269759925,190.977069719802
10000,1,21,21,3,46.4761904761905,35.7783495475624,47.9047619047619,34.8853148811058,27.6658562081413,48.1740558292282,20.8592541972875,188.794542338109
10000,10,21,21,3,41.6666666666667,31.0472106015097,43.3333333333333,31.9375853632709,24.9382765609425,45.7536945812808,17.0075356435779,201.719080497686
